14.666667,11.250000,10.194444,9.583333
22.166667,17.421875,16.617188,15.867188
29.476190,24.803571,23.622130,22.732568
36.833333,26.388117,24.348251,22.462449
36.666667,31.216136,30.229899,29.140503
8.166667,5.833333,4.833333,4.500000
50.150000,45.358029,43.436127,21.786024
29.833333,23.856684,22.639844,23.600037
31.250000,25.883240,24.933716,36.174679
48.452381,42.080218,37.623855,8.989583
13.833333,10.520833,9.729167,12.718750
18.166667,13.968750,13.177083,17.125868
23.500000,19.302951,18.230035,19.908984
26.650000,21.566406,20.533594,28.448117
36.044872,31.000300,29.387921,18.683594
26.416667,20.772135,19.567708,22.025000
30.717949,24.647115,22.678526,22.684896
28.341667,24.861784,23.650326,23.969889
58.292208,52.263397,24.718424,10.125000
30.250000,25.982747,11.006944,17.995679
16.333333,12.430556,19.087654,5.944444
25.500000,20.937037,37.956138,10.625000
61.106061,54.306365,6.611111,13.746914
58.666667,51.929576,11.604167,28.587256
44.633333,39.317456,14.580247,2.916667
9.666667,7.333333,29.395605,31.217056
16.833333,12.805556,3.666667,24.060547
19.333333,15.861111,32.178977,0.000000
75.314286,69.386990,24.960829,0.000000
35.566667,30.476921,0.000000,36.843094
7.666667,5.000000,0.000000,26.362128
43.352941,34.706529,37.668121,16.796875
31.000000,26.152995,27.311987,23.334418
60.433333,54.433542,17.523727,20.905490
0.000000,0.000000,24.032525,31.373328
3.333333,1.333333,21.634766,11.305556
45.433333,39.127886,32.261642,27.670736
33.238095,28.618502,12.263889,41.188158
22.833333,19.078704,28.645589,9.833333
28.111111,24.861274,42.114422,14.130208
28.833333,23.430122,10.666667,20.110156
39.166667,33.268166,15.110677,23.866667
17.666667,13.250000,20.654948,23.611524
36.333333,29.989827,24.475781,23.131250
48.375000,43.057690,33.664768,13.666667
14.833333,12.277778,24.299961,20.390625
21.166667,15.937500,23.951953,33.675268
27.966667,22.299219,14.345052,3.166667
31.633333,25.738281,21.479601,39.243063
40.200000,35.242732,34.323091,13.934028
29.476190,25.540923,3.666667,19.072917
28.900000,25.172266,40.438893,20.922526
20.333333,15.638021,14.395833,3.166667
28.111111,23.225694,20.598958,6.000000
41.333333,35.186283,22.003255,14.307292
59.266667,51.929734,3.666667,15.876953
7.666667,4.666667,6.500000,17.942274
48.611111,42.105487,15.328125,14.885204
19.666667,15.336806,16.644531,13.553385
28.666667,23.296007,18.649306,17.511574
28.666667,23.772135,15.451531,27.819264
7.666667,4.666667,14.428385,31.943410
12.000000,7.500000,18.176505,22.529830
21.500000,17.432292,28.403139,21.508912
22.750000,17.285156,32.990587,20.147955
24.333333,19.793837,23.360638,36.369077
21.265306,16.640306,22.281250,10.183333
19.041667,15.319010,20.677855,19.224826
23.666667,19.278356,37.128313,19.607096
35.166667,29.527380,10.758333,38.450236
38.952381,34.352056,20.384549,1.333333
28.545455,25.000158,20.413411,6.500000
29.716667,24.440509,39.453186,18.375000
54.494398,50.735622,2.000000,24.747437
27.166667,22.401235,7.625000,22.551432
44.444444,38.489436,19.130859,16.656250
17.533333,12.658333,25.407511,18.461934
27.611111,22.869792,23.851562,33.116187
27.166667,21.299154,17.746528,21.410482
47.666667,40.789697,19.345165,20.138889
4.333333,3.000000,34.302470,25.691109
14.000000,8.750000,22.478516,27.702691
26.750000,22.083984,21.441551,25.701172
31.958333,26.630737,26.992820,
31.333333,24.988281,28.453212,
23.333333,19.194444,48.649964,
23.944444,21.069959,26.592773,
41.233333,35.750940,,
30.333333,24.208984,,
27.083333,23.300347,,
34.090476,28.425335,,
36.333333,30.664005,,
57.388889,51.143285,,
33.333333,28.311415,,
