16.666667,11.750000,10.513889,9.097222
16.000000,12.833333,9.944444,9.055556
16.000000,13.666667,12.333333,11.666667
16.666667,14.166667,14.166667,11.055556
15.333333,12.833333,11.500000,10.722222
23.333333,18.609375,17.026042,15.930990
23.333333,19.583333,17.260417,16.705729
22.666667,19.312500,18.041667,16.338542
22.666667,18.604167,16.842448,15.492839
22.666667,18.354167,17.027344,15.881510
33.809524,27.863946,25.899660,24.479592
33.238095,28.707483,25.906463,22.973108
32.904762,30.619048,26.140306,23.979167
30.333333,26.302721,24.679422,23.525510
32.904762,29.833333,25.497343,23.936969
39.944444,34.604938,25.160494,23.533308
37.722222,33.679784,32.716307,23.494084
38.166667,35.194444,32.409979,31.343364
47.388889,27.822016,26.438272,23.055041
39.277778,36.138889,35.442901,34.277778
38.333333,32.989339,29.779144,28.529287
39.333333,33.610677,31.665690,30.211100
38.833333,33.249837,32.065755,30.503133
39.833333,34.361979,30.903971,29.545186
38.333333,33.766927,31.451823,30.363200
8.833333,5.666667,4.750000,4.166667
8.833333,5.916667,5.000000,4.250000
8.166667,6.666667,4.833333,4.333333
8.166667,6.166667,5.166667,4.500000
8.833333,6.833333,5.000000,4.333333
32.766667,28.554167,26.235069,21.975868
31.566667,25.004167,23.414931,21.869010
30.900000,27.666667,26.250694,24.197222
30.900000,28.120833,25.847917,24.594792
32.766667,28.066667,23.104167,21.466146
49.071429,44.544643,40.747954,25.455078
53.850000,47.570284,43.937045,24.324341
31.750000,28.945312,27.431641,24.695679
32.500000,28.011230,26.876953,23.578857
34.000000,27.710938,25.658447,24.219421
31.750000,27.194336,25.032471,9.437500
33.500000,28.093750,26.150391,9.833333
15.000000,11.833333,10.250000,8.718750
15.000000,12.750000,10.333333,9.375000
14.666667,12.166667,9.979167,9.666667
15.000000,10.864583,10.322917,16.263021
14.500000,12.750000,10.395833,16.616319
24.500000,19.742188,18.249132,17.483507
26.833333,23.895833,18.451389,16.600694
26.833333,20.194444,19.048611,16.881944
25.166667,20.430556,17.690972,33.004107
26.833333,19.777778,17.805556,31.081530
41.519231,39.326923,34.303285,31.296675
41.506410,34.472957,32.912360,29.596755
39.557692,33.604567,32.072716,32.354968
40.057692,35.783253,33.689002,13.333333
43.852564,39.435897,37.783654,12.807292
18.166667,15.916667,14.770833,12.359375
19.833333,16.333333,13.802083,11.718750
19.166667,15.833333,13.979167,12.864583
19.833333,14.875000,13.156250,20.468750
19.833333,15.083333,13.312500,19.145312
29.150000,24.150000,21.712500,19.978516
29.150000,24.362500,21.029688,19.236719
29.150000,23.784375,22.321875,21.408203
27.550000,22.550000,20.632812,19.451172
29.150000,26.025000,23.083594,19.300130
28.083333,23.177083,21.398438,20.286458
25.916667,21.386719,19.882813,19.722005
28.083333,23.833333,20.888021,19.597656
