FILE	FILE_SIZE_BYTES	RECON_COUNT
../../TreeLifeData/COG3701.newick	1184	0
../../TreeLifeData/COG5339.newick	1129	0
../../TreeLifeData/COG5305.newick	1144	0
../../TreeLifeData/COG4461.newick	1164	0
../../TreeLifeData/COG4976.newick	1165	0
../../TreeLifeData/COG0429.newick	1807	0
../../TreeLifeData/COG2372.newick	1287	0
../../TreeLifeData/COG4537.newick	1119	0
../../TreeLifeData/COG2136.newick	1424	0
../../TreeLifeData/COG0064.newick	2393	0
../../TreeLifeData/COG4171.newick	1111	0
../../TreeLifeData/COG4631.newick	1591	0
../../TreeLifeData/COG4627.newick	1056	0
../../TreeLifeData/COG0233.newick	2628	0
../../TreeLifeData/COG5190.newick	2123	0
../../TreeLifeData/COG3106.newick	1220	0
../../TreeLifeData/COG5034.newick	1511	0
../../TreeLifeData/COG1703.newick	1489	0
../../TreeLifeData/COG1699.newick	1328	0
../../TreeLifeData/COG0315.newick	2112	0
../../TreeLifeData/COG5345.newick	1074	0
../../TreeLifeData/COG5649.newick	1143	0
../../TreeLifeData/COG3039.newick	2491	0
../../TreeLifeData/COG4902.newick	1010	0
../../TreeLifeData/COG3649.newick	1056	0
../../TreeLifeData/COG4873.newick	1038	0
../../TreeLifeData/COG3019.newick	1217	0
../../TreeLifeData/COG3904.newick	1092	0
../../TreeLifeData/COG1351.newick	1229	0
../../TreeLifeData/COG4123.newick	1618	0
../../TreeLifeData/COG2872.newick	1315	0
../../TreeLifeData/COG4333.newick	1074	0
../../TreeLifeData/COG3368.newick	1049	0
../../TreeLifeData/COG2920.newick	1251	0
../../TreeLifeData/COG1598.newick	1642	0
../../TreeLifeData/COG3087.newick	1164	0
../../TreeLifeData/COG3820.newick	1109	0
../../TreeLifeData/COG0383.newick	1835	0
../../TreeLifeData/COG5092.newick	1189	0
../../TreeLifeData/COG2841.newick	1124	0
../../TreeLifeData/COG4339.newick	1073	0
../../TreeLifeData/COG2812.newick	2551	0
../../TreeLifeData/COG0232.newick	1819	0
../../TreeLifeData/COG3464.newick	1901	0
../../TreeLifeData/COG5409.newick	1395	0
../../TreeLifeData/COG3165.newick	1220	0
../../TreeLifeData/COG0677.newick	1848	0
../../TreeLifeData/COG1326.newick	1084	0
../../TreeLifeData/COG0298.newick	1472	0
../../TreeLifeData/COG1221.newick	1706	0
../../TreeLifeData/COG1331.newick	1591	0
../../TreeLifeData/COG2431.newick	1232	0
../../TreeLifeData/COG0555.newick	1745	0
../../TreeLifeData/COG5545.newick	1304	0
../../TreeLifeData/COG5609.newick	1103	0
../../TreeLifeData/COG5188.newick	1138	0
../../TreeLifeData/COG5461.newick	1129	0
../../TreeLifeData/COG0168.newick	2542	0
../../TreeLifeData/COG3016.newick	1126	0
../../TreeLifeData/COG4041.newick	1024	0
../../TreeLifeData/COG1567.newick	1054	0
../../TreeLifeData/COG4982.newick	1056	0
../../TreeLifeData/COG5059.newick	7844	0
../../TreeLifeData/COG1817.newick	1120	0
../../TreeLifeData/COG0337.newick	2387	0
../../TreeLifeData/COG1297.newick	1454	0
../../TreeLifeData/COG0321.newick	1850	0
../../TreeLifeData/COG4983.newick	1038	0
../../TreeLifeData/COG3903.newick	1256	0
../../TreeLifeData/COG3814.newick	1126	0
../../TreeLifeData/COG5052.newick	1649	0
../../TreeLifeData/COG5419.newick	1027	0
../../TreeLifeData/COG0238.newick	2435	0
../../TreeLifeData/COG5185.newick	1136	0
../../TreeLifeData/COG2156.newick	1583	0
../../TreeLifeData/COG1371.newick	1361	0
../../TreeLifeData/COG3155.newick	1265	0
../../TreeLifeData/COG4965.newick	1501	0
../../TreeLifeData/COG5165.newick	1205	0
../../TreeLifeData/COG1709.newick	1133	0
../../TreeLifeData/COG3741.newick	1308	0
../../TreeLifeData/COG2005.newick	1270	0
../../TreeLifeData/COG4139.newick	1074	0
../../TreeLifeData/COG1418.newick	2357	0
../../TreeLifeData/COG5044.newick	1256	0
../../TreeLifeData/COG1433.newick	1324	0
../../TreeLifeData/COG2039.newick	1542	0
../../TreeLifeData/COG3395.newick	1360	0
../../TreeLifeData/COG1222.newick	2595	0
../../TreeLifeData/COG0130.newick	2844	0
../../TreeLifeData/COG3440.newick	1465	0
../../TreeLifeData/COG1483.newick	1089	0
../../TreeLifeData/COG3560.newick	1213	0
../../TreeLifeData/COG1531.newick	1084	0
../../TreeLifeData/COG4424.newick	1042	0
../../TreeLifeData/COG1979.newick	1391	0
../../TreeLifeData/COG3126.newick	1219	0
../../TreeLifeData/COG3283.newick	1147	0
../../TreeLifeData/COG2218.newick	1135	0
../../TreeLifeData/COG2710.newick	2636	0
../../TreeLifeData/COG4010.newick	1024	0
../../TreeLifeData/COG2169.newick	1567	0
../../TreeLifeData/COG0491.newick	1126	0
../../TreeLifeData/COG1457.newick	1456	0
../../TreeLifeData/COG3590.newick	2196	0
../../TreeLifeData/COG2404.newick	1154	0
../../TreeLifeData/COG0856.newick	1083	0
../../TreeLifeData/COG2445.newick	1394	0
../../TreeLifeData/COG5000.newick	1354	0
../../TreeLifeData/COG4700.newick	1041	0
../../TreeLifeData/COG2937.newick	1459	0
../../TreeLifeData/COG3748.newick	1146	0
../../TreeLifeData/COG4218.newick	1038	0
../../TreeLifeData/COG4692.newick	1197	0
../../TreeLifeData/COG3225.newick	1181	0
../../TreeLifeData/COG3965.newick	1110	0
../../TreeLifeData/COG5146.newick	1411	0
