14.666667,11.750000,10.513889,8.722222
14.666667,12.166667,9.819444,9.055556
14.666667,12.000000,10.666667,9.166667
14.666667,12.166667,10.222222,10.583333
14.666667,12.166667,10.222222,9.277778
22.166667,17.885417,17.026042,15.781250
22.166667,18.416667,16.343750,15.835938
22.166667,18.583333,17.666667,16.338542
22.166667,18.604167,16.463542,15.492839
22.166667,17.885417,16.479167,15.881510
29.476190,26.238095,24.304422,23.512755
29.476190,27.802721,25.025510,22.519558
29.476190,27.476190,24.370748,22.670706
29.476190,25.930272,24.528061,23.320791
29.476190,26.214286,23.296875,22.262755
36.833333,34.096708,23.652263,21.831662
36.833333,33.166667,32.114841,22.193544
36.833333,33.978395,31.617284,30.693801
36.833333,25.500000,24.276620,22.336677
36.833333,33.950617,33.239198,31.802469
36.666667,31.590373,29.020986,28.095693
36.666667,32.256510,29.943359,29.195150
36.666667,31.257487,30.317057,29.025757
36.666667,32.029948,29.253276,27.878805
36.666667,32.725260,30.206462,29.213420
8.166667,5.666667,4.750000,4.166667
8.166667,5.833333,4.750000,4.250000
8.166667,6.666667,4.833333,4.333333
8.166667,6.166667,5.166667,4.000000
8.166667,6.166667,5.000000,4.333333
29.833333,27.000000,24.743056,20.764757
29.833333,23.270833,21.994792,20.762413
29.833333,27.666667,25.593056,24.197222
29.833333,27.454167,24.957292,23.670833
29.833333,27.100000,21.694271,20.196875
48.452381,43.177083,37.735677,24.941406
50.150000,45.000260,42.282943,23.493408
31.250000,27.281250,25.914062,23.349365
31.250000,25.889404,24.311157,22.738708
31.250000,26.093750,24.473389,23.346191
31.250000,26.188477,24.207153,9.260417
31.250000,26.718750,24.878906,9.083333
13.833333,11.333333,10.020833,8.718750
13.833333,11.583333,9.916667,8.697917
13.833333,11.500000,9.489583,9.666667
13.833333,10.864583,10.322917,16.186632
13.833333,11.833333,10.395833,16.447917
23.500000,19.140625,18.059028,16.668403
23.500000,20.343750,18.312500,16.031250
23.500000,19.527778,18.381944,16.881944
23.500000,19.833333,17.131944,28.525240
23.500000,19.625000,17.579861,26.569812
36.044872,32.891026,29.545272,28.183193
36.044872,30.945312,27.551082,26.620793
36.044872,30.272636,28.973758,28.868590
36.044872,32.012220,30.141426,13.333333
36.044872,30.711538,28.791667,11.760417
18.166667,15.666667,14.166667,12.052083
18.166667,15.166667,12.494792,11.718750
18.166667,14.833333,13.229167,12.041667
18.166667,14.375000,13.156250,20.356250
18.166667,14.083333,12.791667,19.145312
26.650000,23.475000,21.537500,18.807422
26.650000,23.125000,21.029688,18.689844
26.650000,22.675000,20.950000,18.688281
26.650000,21.175000,20.098437,18.329427
26.650000,23.650000,19.782812,19.300130
25.916667,21.541667,20.276042,19.279948
25.916667,21.242188,19.712240,18.442708
25.916667,21.916667,20.052083,18.765625
25.916667,22.002604,19.188151,21.596795
25.916667,21.666667,19.431641,21.942949
29.871795,24.633333,22.452564,21.758333
29.871795,24.779487,23.415385,21.647436
29.871795,26.198718,24.570513,20.858974
29.871795,26.487179,22.317308,22.757650
29.871795,25.012821,22.638462,21.894368
58.292208,53.847081,24.066406,22.651042
30.250000,26.859375,23.578125,22.441243
30.250000,26.125000,24.159505,22.277995
30.250000,26.179688,24.333333,22.492969
30.250000,26.541667,24.031250,22.536458
30.250000,25.500000,23.604167,21.568294
28.341667,24.735417,23.199219,22.009180
28.341667,24.590104,22.974870,21.743034
28.341667,24.822917,23.514583,10.437500
28.341667,25.014583,22.839648,10.006944
28.341667,24.810417,11.104167,10.152778
16.333333,12.583333,10.840278,10.097222
16.333333,12.583333,11.159722,11.041667
16.333333,13.250000,12.333333,17.954012
16.333333,15.000000,11.722222,18.487037
16.333333,14.333333,18.929630,18.743519
23.833333,21.433333,19.959259,17.994444
23.833333,20.964815,19.361111,18.124074
23.833333,20.500000,18.769444,5.666667
23.833333,20.890741,19.107407,6.166667
23.833333,21.000000,38.228918,5.777778
60.106061,54.633784,6.444444,6.333333
44.633333,40.311574,6.444444,5.555556
